utc_datetime,bid_open,bid_high,bid_low,bid_close
2016-12-26 00:00:00+00:00,0.71719,0.71851,0.71621,0.71745
2016-12-27 00:00:00+00:00,0.71745,0.72307,0.71647,0.7178
2016-12-28 00:00:00+00:00,0.71781,0.71955,-0.00017,0.71885
2016-12-29 00:00:00+00:00,0.71885,0.72182,-0.00017,0.71815
2016-12-30 00:00:00+00:00,0.71816,0.72449,-0.00017,0.72336
2016-12-31 00:00:00+00:00,0.72336,0.72451,-0.00017,0.72168
2017-01-03 00:00:00+00:00,0.71783,0.72084,0.71783,0.71943
2017-01-04 00:00:00+00:00,0.71943,0.72395,-0.00017,0.72277
2017-01-05 00:00:00+00:00,0.72276,0.72899,-0.00017,0.72865
2017-01-06 00:00:00+00:00,0.72866,0.73553,-0.00017,0.73356
2017-01-07 00:00:00+00:00,0.73355,0.73534,-0.00017,0.72999
2017-01-09 00:00:00+00:00,0.72939,0.73105,0.72871,0.73105
2017-01-10 00:00:00+00:00,0.73105,0.73724,-0.00017,0.73547
2017-01-11 00:00:00+00:00,0.73546,0.73831,-0.00017,0.73579
2017-01-12 00:00:00+00:00,0.73579,0.74703,-0.00017,0.74441
2017-01-13 00:00:00+00:00,0.74441,0.75169,-0.00017,0.74875
2017-01-14 00:00:00+00:00,0.74875,0.7507,-0.00017,0.74987
2017-01-16 00:00:00+00:00,0.74873,0.75041,0.74725,0.74969
2017-01-17 00:00:00+00:00,0.74969,0.75008,-0.00017,0.747
2017-01-18 00:00:00+00:00,0.747,0.75671,-0.00017,0.75485
2017-01-19 00:00:00+00:00,0.75484,0.75648,-0.00017,0.75079
2017-01-20 00:00:00+00:00,0.7508,0.75729,-0.00017,0.75646
2017-01-21 00:00:00+00:00,0.75647,0.75871,-0.00017,0.75492
2017-01-23 00:00:00+00:00,0.75608,0.75709,0.75528,0.75705
2017-01-24 00:00:00+00:00,0.75706,0.76011,-0.00017,0.75807
2017-01-25 00:00:00+00:00,0.75806,0.76076,-0.00017,0.75899
2017-01-26 00:00:00+00:00,0.75899,0.75969,-0.00017,0.75725
2017-01-27 00:00:00+00:00,0.75724,0.75835,-0.00017,0.75303
2017-01-28 00:00:00+00:00,0.75303,0.75715,-0.00017,0.75475
2017-01-30 00:00:00+00:00,0.75577,0.75631,0.75483,0.75525
2017-01-31 00:00:00+00:00,0.75526,0.75653,-0.00017,0.75637
2017-02-01 00:00:00+00:00,0.75637,0.76041,-0.00017,0.75761
2017-02-02 00:00:00+00:00,0.7576,0.76023,-0.00017,0.75814
2017-02-03 00:00:00+00:00,0.75813,0.76945,-0.00017,0.7653
2017-02-04 00:00:00+00:00,0.7653,0.76938,-0.00017,0.76814
2017-02-06 00:00:00+00:00,0.76664,0.76825,0.76652,0.76731
2017-02-07 00:00:00+00:00,0.7673,0.76791,-0.00017,0.76437
2017-02-08 00:00:00+00:00,0.76438,0.76794,-0.00017,0.76192
2017-02-09 00:00:00+00:00,0.76191,0.76789,-0.00017,0.76301
2017-02-10 00:00:00+00:00,0.76301,0.76624,-0.00017,0.76219
2017-02-11 00:00:00+00:00,0.76218,0.76871,-0.00017,0.76721
2017-02-13 00:00:00+00:00,0.76833,0.76833,0.76622,0.76676
2017-02-14 00:00:00+00:00,0.76676,0.76761,-0.00017,0.76398
2017-02-15 00:00:00+00:00,0.76397,0.76949,-0.00017,0.76677
2017-02-16 00:00:00+00:00,0.76677,0.77201,-0.00017,0.77194
2017-02-17 00:00:00+00:00,0.77193,0.77306,-0.00017,0.76957
2017-02-18 00:00:00+00:00,0.76955,0.77113,-0.00017,0.76651
2017-02-20 00:00:00+00:00,0.76707,0.76758,0.76644,0.76645
2017-02-21 00:00:00+00:00,0.76645,0.76891,-0.00017,0.76876
2017-02-22 00:00:00+00:00,0.76876,0.76954,-0.00017,0.76741
2017-02-23 00:00:00+00:00,0.76741,0.77377,-0.00017,0.76943
2017-02-24 00:00:00+00:00,0.76942,0.77392,-0.00017,0.77111
2017-02-25 00:00:00+00:00,0.77111,0.77182,-0.00017,0.76747
2017-02-27 00:00:00+00:00,0.7677,0.76813,0.76611,0.76669
2017-02-28 00:00:00+00:00,0.76669,0.77062,-0.00017,0.76739
2017-03-01 00:00:00+00:00,0.76739,0.76931,-0.00017,0.76407
2017-03-02 00:00:00+00:00,0.76406,0.76983,-0.00017,0.76577
2017-03-03 00:00:00+00:00,0.76576,0.76657,-0.00017,0.75705
2017-03-04 00:00:00+00:00,0.75705,0.75935,-0.00017,0.75933
2017-03-06 00:00:00+00:00,0.75893,0.75933,0.75813,0.75931
2017-03-07 00:00:00+00:00,0.75931,0.76079,-0.00017,0.75889
2017-03-08 00:00:00+00:00,0.75889,0.76312,-0.00017,0.7591
2017-03-09 00:00:00+00:00,0.75911,0.76073,-0.00017,0.75252
2017-03-10 00:00:00+00:00,0.75253,0.75325,-0.00017,0.75059
2017-03-11 00:00:00+00:00,0.75058,0.75553,-0.00017,0.75465
